1643.5591000000002,1942.46291539
1634.941,144.54898294
1623.6999999999998,278.522909
1623.4502,4000
1620.9522,5000
1610.2108,4312
1608.7119999999998,835.56872701
1600.4686000000002,4.799
1587.7287999999999,52.12153228
1584.8561,4.799
1577.9866000000002,21.60580177
1572.7407999999998,1310.586953
1567.2452,594
1561.9994,288
1561.3749,970.4020496
1561.0002000000002,4.39e-05
1545.6375,9.696
1528.4013000000002,978.18704036
1528.2763999999997,2633.22231113
1527.9017000000001,1316.61115556
1527.7768,999.99997401
1522.531,31.88818135
1516.9105,22.73840056
1511.0402,150.78018295
1510.7903999999999,143.53155816
1510.6655,983.65215378
1510.5406,141
1507.5430000000001,50.3658124
1502.1723,616.70134331
